2509,978,Eve,Renwick,1990-11-09,F
2510,997,Alverta,Cowperthwaite,1979-06-13,M
2511,105,Talya,Sandercock,1980-12-28,F
2512,106,Tamera,Wilton,1973-04-25,M
2513,668,Gibb,Kindle,1987-03-14,M
2514,451,Nonie,Oherlihy,1981-08-14,M
2515,987,Hatty,Boam,1989-03-24,F
2516,18,Peter,Warcop,1995-11-03,M
2517,858,Tedd,Grishanin,1977-04-09,M
2518,134,Lucio,Arnaldy,1994-07-31,F
2519,793,Barbette,Wyd,1991-10-23,F
2520,120,Merrilee,Stebbings,1986-03-20,M
2521,395,Andrea,Mecchi,1993-02-25,M
2522,580,Felix,Tugwell,1990-10-11,F
2523,137,Yovonnda,Hukins,1972-08-29,M
2524,574,Millard,MacArd,1991-11-18,M
2525,906,Maura,Morford,1996-07-15,M
2526,312,Sissie,Arnoll,1994-10-21,M
2527,831,Brittan,Weall,1987-09-01,M
2528,963,Olympe,Pengelley,1971-09-18,M
2529,78,Rurik,Freyn,1979-03-04,F
2530,179,Esteban,Connop,1989-08-10,F
2531,604,Roy,Lowle,1990-05-17,M
2532,522,Hewett,Bedinham,1984-12-31,F
2533,204,Dyann,Covotto,1996-10-25,M
2534,922,Aloisia,Dall,1981-01-23,M
2535,58,Augusta,Forestel,1975-05-08,F
2536,94,Kathlin,Elms,1988-09-13,F
2537,330,Lester,Newstead,1975-08-23,F
2538,65,Derron,Limbourne,1975-01-21,M
2539,490,Wright,Mayze,1984-08-30,M
2540,375,Trevor,Draayer,1986-08-13,M
2541,144,Arlyn,Thonger,1992-12-19,F
2542,803,Reginald,Zealy,1972-02-27,F
2543,514,Ignacio,Willshire,1991-06-26,M
2544,858,Dorothea,Kobiera,1998-10-09,F
2545,359,Abbye,Silk,1972-07-14,M
2546,960,Dell,Siehard,1987-01-28,M
2547,73,Karol,Dawber,1997-10-03,Other
2548,878,Aldric,Breston,1988-03-20,M
2549,373,Sigfrid,Simm,1988-11-25,M
2550,880,Clim,Simukov,1972-11-16,F
2551,327,Irwinn,Realy,1997-09-02,M
2552,104,Clarice,Lionel,1976-12-13,M
2553,952,Brinn,Lumbers,1995-02-15,F
2554,168,Shanie,Giblin,1986-10-13,M
2555,294,Dorris,Newitt,1999-07-05,M
2556,844,Yolanda,Biernacki,1998-08-25,F
2557,639,Evelin,Crookshank,1974-04-04,M
2558,715,Berke,Harraway,1983-11-07,M
2559,150,Jacquenetta,Tournie,1971-01-06,F
2560,995,Eric,Mickleborough,1994-01-24,F
2561,91,Leonid,Benedettini,1987-09-15,F
2562,143,Dosi,Dodding,1996-02-08,M
2563,223,Kenna,Rebichon,1994-12-02,M
2564,157,Koressa,Capelen,1978-05-24,M
2565,370,Eben,Bortolozzi,1988-12-09,M
2566,418,Gray,Ozintsev,1995-03-14,F
2567,249,Odelia,Gilkison,1979-01-22,F
2568,565,Zane,Gobeaux,1992-01-17,M
2569,128,Benito,Greenfield,1989-02-24,F
2570,807,Kinny,Leith,1988-11-11,F
2571,244,Brandtr,McClymont,1986-03-26,F
2572,590,Frasquito,Danilov,1985-11-26,M
2573,920,Albert,Huster,1984-12-23,F
2574,895,Alexandr,Clere,1983-05-19,M
2575,370,Janna,Dabs,1999-08-01,F
2576,763,Idelle,Winsor,1979-10-23,F
2577,505,Devon,Jeffs,1982-03-08,M
2578,783,Jeannie,Labbati,1993-08-15,M
2579,405,Clevey,Matveyev,1998-07-11,M
2580,178,Eberhard,Arstall,1979-06-02,F
2581,831,Padgett,Kording,1985-11-05,F
2582,168,Dulcine,Fetterplace,1981-04-14,M
2583,509,Meghan,Buffey,1990-01-23,M
2584,465,Kirsti,Josskovitz,1980-07-22,M
2585,707,Jerrie,Bradford,1973-10-17,M
2586,845,Bernadina,Scanterbury,2000-11-06,M
2587,159,Penni,Whitmell,1992-03-31,F
2588,219,Jere,Blitzer,1971-05-26,F
2589,618,Norry,Pietzke,1977-03-11,F
2590,885,Brok,Glennie,1990-01-08,F
2591,466,Brent,Videler,1996-12-04,F
2592,376,Gino,Adamsky,1983-01-14,M
2593,393,Vinny,Cockaday,1983-01-25,F
2594,231,Fionna,Allewell,1990-07-10,M
2595,493,Dallas,Reames,1990-10-14,M
2596,197,Rick,Domenichelli,1977-03-09,M
2597,212,Ginni,Pedwell,1985-11-11,M
2598,502,Isaac,Mathews,1995-07-09,F
2599,532,Mikaela,Punton,1994-03-24,F
2600,512,Othelia,Mostin,1976-02-16,M
2601,858,Kacie,Bruni,1992-03-27,F
2602,940,Hedy,Cotilard,1983-06-03,M
2603,493,Paton,Jankin,1972-12-22,M
2604,401,Sayre,Lethardy,1979-06-16,F
2605,537,Gibb,McGinly,1999-02-24,F
2606,606,Dahlia,Trevain,1980-07-27,F
2607,403,Loy,Quilkin,1980-10-04,M
2608,347,Web,Goody,1988-08-20,Other
2609,813,Mabelle,Twinborough,1988-05-23,F
2610,602,Sylvester,Prandi,1995-07-16,F
2611,42,Dionne,Buney,1971-02-20,F
2612,411,Jonathon,Mulholland,1992-07-15,F
2613,165,Silvester,Ast,1999-10-11,F
2614,794,Curry,Flips,1973-03-15,F
2615,411,Orland,Fotitt,1986-09-23,F
2616,252,Kara-lynn,Larkcum,1982-11-30,F
2617,361,Murry,Collum,1974-08-05,F
2618,277,Diego,Baniard,1972-11-12,M
2619,596,Natala,Roocroft,1984-02-09,M
2620,157,Evelina,Robert,1982-05-31,M
2621,162,Emery,Anthony,1999-04-12,F
2622,717,Marrissa,Kivlin,1999-11-12,F
2623,770,Sher,Sivell,1999-06-25,M
2624,140,Anallese,Klimochkin,1990-12-02,M
2625,946,Bartholomew,Mussard,1999-06-07,F
2626,574,Brit,Teesdale,2000-06-27,F
2627,870,Lin,Mardling,1997-02-28,F
2628,696,Turner,Tuck,1993-05-29,Unknown
2629,876,Lanny,Lodewick,1997-01-30,M
2630,566,Haskel,Tabary,1972-07-09,M
2631,789,Lilyan,Yushankin,1997-01-14,M
2632,641,Winnifred,Manssuer,1987-10-16,M
2633,564,Murdock,Twinberrow,1979-08-25,M
2634,554,Rollie,Brearley,1984-06-23,M
2635,11,Jere,Chicchetto,1976-02-18,F
2636,178,Jacki,Heikkinen,1972-12-15,F
2637,700,Dimitri,Furniss,1991-12-29,F
2638,297,Katusha,Baldack,1987-10-13,M
2639,5,Loni,Matzaitis,1994-12-30,F
2640,308,Elenore,Alderwick,1982-03-02,F
2641,205,Hyacinth,Duker,1987-04-02,F
2642,189,Vitoria,Carlsson,1976-09-12,F
2643,810,Siusan,Herkess,1973-10-01,M
2644,206,Rollo,Tomowicz,1979-11-05,M
2645,315,Willy,Zannetti,1976-10-07,F
2646,455,Tess,Birchett,1998-10-26,M
2647,258,Jarrad,Matisoff,1980-08-06,M
2648,744,Bendick,Winchester,1992-01-04,M
2649,4,Rozanna,Shrimptone,1979-04-25,M
2650,587,Holly-anne,Tomas,1978-09-19,F
2651,682,Brendon,O'Kynsillaghe,1987-08-13,M
2652,301,Schuyler,Manoch,1995-07-22,M
2653,138,Carry,Pennington,1996-07-10,F
2654,488,Etienne,Watson,1998-04-22,M
2655,787,Lorettalorna,Lawrey,1973-09-26,M
2656,895,Danice,Moughtin,1978-05-29,F
2657,11,Ellyn,Hakonsson,1996-09-27,F
2658,445,Tierney,Dicker,2000-10-26,F
2659,820,Ollie,Camies,1992-03-14,F
2660,493,Rudiger,Greeson,1986-08-03,M
2661,679,Sara,Gunderson,1986-06-23,F
2662,100,Nelli,Stiebler,1997-04-22,F
2663,176,Saundra,Malkinson,1995-05-22,M
2664,472,Eugenia,Flatley,1977-07-21,F
2665,344,Randolf,Lewry,1971-08-24,F
2666,129,Fredrick,Sadler,1995-10-08,F
2667,982,Boothe,Broune,1972-03-21,F
2668,838,Freeman,Corfield,1997-01-25,M
2669,650,Rory,Jacobsen,1977-02-02,M
2670,637,Hallie,Troillet,1983-05-22,M
2671,361,Tiphani,Degoix,1994-03-23,F
2672,333,Marijo,Dench,1987-12-14,M
2673,467,Dela,Hillatt,1978-11-10,M
2674,503,Lannie,Dunan,1982-02-03,F
2675,35,Virgina,McFade,1997-05-03,M
2676,731,Anatole,Boeck,1981-04-03,M
2677,560,Meghan,Sesser,1974-03-09,F
2678,361,Caryl,Colcomb,1987-11-17,M
2679,51,Joscelin,Ellershaw,1994-10-25,M
2680,831,Katti,Crotch,1982-01-20,M
2681,146,Auguste,Culp,1990-10-10,M
2682,744,Cammy,Sandwich,1974-10-05,F
2683,940,Swen,Flipsen,1976-01-27,M
2684,437,Karoly,Whapham,1999-07-16,M
2685,999,Con,Shead,1978-03-16,M
2686,864,Amie,McDuall,1987-04-25,F
2687,559,Arlena,Applewhaite,1981-11-30,M
2688,284,Torrance,Doale,1976-10-18,M
2689,163,Hinze,Bewlie,1978-09-22,F
2690,492,Sheff,Shuxsmith,1988-01-10,M
2691,434,Elyn,Saiens,1984-01-05,M
2692,391,Erin,Terrett,1995-07-22,F
2693,795,Annemarie,MacKibbon,1987-07-08,M
2694,674,Tuckie,Hylden,1973-11-23,F
2695,382,Juline,Stallion,1985-05-12,F
2696,97,Roze,Matantsev,1993-10-01,F
2697,622,Desi,McCarter,1996-06-15,F
2698,397,Grantley,Wain,1997-05-07,F
2699,430,Harper,Cockcroft,1985-01-03,M
2700,427,Tallie,Echallie,1992-11-10,M
2701,203,Tish,Evennett,1973-07-30,M
2702,555,Bevvy,Bramble,1975-07-19,M
2703,620,Charmane,Greson,1978-11-26,M
2704,794,Marlow,Glen,1998-06-05,F
2705,573,Kirk,Valois,1984-02-05,M
2706,494,Charlotte,Elles,1995-03-16,F
2707,882,Bunni,Moffat,1979-06-01,F
2708,628,Delmar,Trever,1980-04-11,M
2709,411,Birk,Swains,1996-11-12,F
2710,114,Allene,Witling,1990-01-12,M
2711,569,Tristan,Ilyushkin,1986-12-04,F
2712,150,Lucky,Kalewe,1996-01-21,M
2713,661,Helsa,Buttrey,1991-01-06,F
2714,207,Silvia,Ewin,1998-12-28,F
2715,344,Damaris,McCook,1971-02-12,F
2716,591,Nell,Wilhelmy,1983-06-19,M
2717,861,Douglas,Ffrench,1990-07-04,M
2718,922,Jamie,Divell,2000-07-13,F
2719,932,Carolee,Hadlee,1977-11-11,F
2720,33,Grazia,Skeldon,1997-01-28,M
2721,886,Stevana,Robiou,1983-12-24,F
2722,130,Jodee,Eglington,1996-04-06,M
2723,645,Ole,Novotni,1979-05-29,F
2724,495,Faustine,Batterton,1998-09-02,F
2725,580,Vittorio,Vallance,1997-09-22,M
2726,939,Raven,Wimbush,1974-12-05,Unknown
2727,2,Burton,Toler,1976-06-28,M
2728,102,Maje,Rameaux,1978-02-28,F
2729,31,Cameron,Poltone,1983-09-03,F
2730,705,Reiko,Littlechild,1996-09-07,F
2731,402,Nike,Baal,1981-06-14,F
2732,551,Heather,O'Moylan,1987-02-21,M
2733,39,Kyle,Hadcroft,1997-07-17,F
2734,53,Foster,Woodfield,1998-03-15,F
2735,954,Dredi,Guttridge,1999-10-12,M
2736,710,Tommy,Cheverell,1992-10-27,M
2737,731,Carry,Anniwell,1989-11-14,F
2738,22,Briano,Tarbert,1975-11-09,F
2739,406,Rance,McGriffin,2000-05-01,M
2740,981,Karie,Ormshaw,1980-02-21,F
2741,316,Creigh,De Mars,1975-06-28,M
2742,772,Demetris,Mulvagh,1999-10-23,M
2743,632,Lennie,Tasseler,1994-12-22,M
2744,526,Reinald,Rawles,1985-01-30,M
2745,679,Kiley,McBain,1998-08-24,F
2746,410,Ceil,Tadman,1998-01-26,M
2747,133,Marina,O'Donnelly,1995-06-01,M
2748,823,Salvatore,Feedome,1979-06-02,M
2749,64,Kay,McGill,1998-08-10,F
2750,440,Brinn,Harriss,1980-12-11,F
2751,514,Edan,Pallin,1978-09-29,F
2752,882,Bryna,Mowson,1981-01-26,M
2753,562,Bertram,Maase,1979-10-31,M
2754,195,Carly,Ackerman,1977-05-02,F
2755,179,Curtice,Lowther,1976-01-06,M
2756,500,Terese,Dickson,1981-05-02,F
2757,241,Abby,Fehner,2000-05-26,M
2758,168,Carolann,Grigor,1979-05-13,F
2759,675,Emmi,Monteith,1992-07-23,F
2760,911,Kiley,Le Fevre,1985-04-24,F
2761,211,Federica,Pudner,1980-04-27,F
2762,754,Jerry,Westberg,1974-10-13,F
2763,468,Lockwood,Popping,1993-08-08,F
2764,496,Steffie,Wilman,1994-02-26,F
2765,411,Ellen,Greene,1988-12-10,M
2766,296,Lauritz,Plenderleith,1996-06-05,M
2767,498,Brittne,Jurasz,1978-09-29,F
2768,404,Bale,Flute,1994-04-07,F
2769,184,Susy,Dowsett,1980-12-28,F
2770,849,Rutger,Tatershall,1975-04-04,M
2771,685,Trula,Clotworthy,1972-11-17,M
2772,482,Briney,Hughes,1994-02-01,M
2773,251,Monroe,Alvey,1990-07-11,F
2774,471,Nataniel,Dibsdale,1997-05-14,F
2775,309,Brana,Dranfield,1971-08-23,M
2776,622,Afton,Goadby,1990-06-15,M
2777,591,Lizzy,Francescotti,1993-04-08,F
2778,159,Stephan,McCarl,1971-11-02,M
2779,569,Austen,Ozelton,1994-03-06,M
2780,1000,Carree,Tallis,2000-06-12,F
2781,423,Valry,Scorton,1972-06-08,M
2782,164,Ferne,Darch,1972-03-08,M
2783,278,Nicol,Loosmore,1971-09-18,M
2784,924,Griz,Godard,1980-06-14,F
2785,283,Valentijn,Dovey,1980-05-26,M
2786,743,Dennet,Herrieven,1989-12-15,M
2787,98,Elsy,Rangall,1996-09-23,F
2788,887,Karl,Dearsley,1983-04-14,M
2789,646,Sheilah,Westwood,1976-10-03,M
2790,981,Berne,Sproul,1982-07-08,M
2791,818,Caspar,Hinchshaw,1992-11-13,M
2792,788,Ezechiel,Avrahamoff,1983-06-29,M
2793,513,Amaleta,Bolwell,1984-06-12,M
2794,134,Brok,Tregunnah,1973-02-16,F
2795,887,Janela,Kidds,1986-11-18,M
2796,198,Knox,O'Keeffe,1986-09-23,M
2797,161,Tanitansy,Turmell,1988-12-14,F
2798,528,Ashly,Illston,1978-05-17,F
2799,169,Pru,Ladell,1986-10-18,M
2800,293,Estelle,Lemarie,1973-01-16,M
2801,97,Berkly,Surmeyer,1982-08-11,M
2802,103,Marcellina,Spiers,1994-03-19,M
2803,355,Simeon,Croydon,1979-12-07,M
2804,985,Marilin,Waller,1984-09-13,M
2805,219,Jordan,Wonham,1981-06-16,F
2806,612,Theodor,Baumann,1994-07-18,F
2807,776,Fabe,Brilleman,1994-01-06,M
2808,65,Lyn,Mahony,1980-01-24,F
2809,242,Jacklyn,Pury,1984-12-16,M
2810,231,Hildegaard,Marini,1984-05-26,F
2811,686,Filippo,Amar,1996-08-12,F
2812,268,Elsey,Kleint,1993-03-01,M
2813,137,Woodrow,Kelby,1983-01-13,M
2814,407,Des,Brunskill,1988-09-25,M
2815,652,Faber,Laming,1993-05-31,F
2816,791,Cyrill,MacKenney,1977-07-30,Other
2817,648,Drucy,Champley,1977-07-28,M
2818,829,Gertrudis,Spaduzza,1984-07-16,F
2819,154,Belle,O'Dee,1995-02-07,F
2820,775,Ferd,Alastair,1989-11-11,F
2821,721,Ainsley,McCroft,1991-06-12,M
2822,753,Erinn,Weatherell,1997-02-05,M
2823,869,Donnie,Garmon,1987-03-12,F
2824,598,Mattie,Pirie,1997-03-06,F
2825,811,Hermy,Klosterman,1981-07-02,M
2826,85,Harper,Galpen,1997-10-19,F
2827,306,Chalmers,Pieter,1996-04-03,M
2828,755,Bonnee,Judkin,1993-05-21,M
2829,209,Elmo,Santacrole,1992-05-09,M
2830,595,Devonne,Burlingame,1994-03-03,M
2831,507,Ennis,Josilevich,1979-09-22,M
2832,256,Bald,Crockatt,1990-01-30,M
2833,371,Myrilla,Antonsson,1981-02-07,F
2834,55,Adora,Meiklejohn,1974-06-13,M
2835,377,Gibb,Izachik,1990-05-24,F
2836,941,Olag,Danjoie,1993-05-23,F
2837,405,Bruno,Sayes,1989-06-19,M
2838,128,Toby,Heed,1995-12-13,F
2839,871,Laurena,Postin,1977-12-16,F
2840,835,Jaimie,Cohrs,1985-01-30,F
2841,584,Missy,Frobisher,1972-12-03,F
2842,791,Sandy,Faiers,1974-07-15,F
2843,668,Dorothea,Glasner,1990-02-21,M
2844,509,Blondelle,Tumini,1992-04-16,F
2845,548,Otto,Gelardi,1992-11-25,F
2846,312,Conn,Coolson,1994-02-25,M
2847,760,Claudius,Haestier,1999-06-04,M
2848,417,Junie,Canizares,1990-11-14,M
2849,854,Geraldine,Kensett,1989-06-05,M
2850,777,Maury,Hum,1977-01-08,M
2851,220,Coleen,Andreotti,1971-12-11,F
2852,247,Arin,Janus,1983-05-01,F
2853,626,Parsifal,MacCrosson,1998-03-24,M
2854,63,Marjory,Lynam,1982-06-17,Unknown
2855,548,Brit,Norrie,1990-05-25,F
2856,94,Fidela,Bremeyer,1991-09-02,F
2857,675,Casey,Goude,1985-01-02,F
2858,616,Chancey,Vockings,1982-06-07,F
2859,188,Grete,Absolem,1973-11-05,M
2860,980,Pedro,Stickins,1983-07-12,F
2861,796,Trip,Jindacek,1994-05-20,M
2862,258,Beatrix,Gange,1997-08-15,M
2863,472,Herman,Probate,1995-05-24,M
2864,598,Mora,Ginsie,1981-01-29,M
2865,527,Noelle,Lemanu,1992-07-25,F
2866,756,Thomasina,Coopman,1997-11-12,F
2867,139,Natassia,Beavon,1994-07-13,F
2868,771,Zoe,Mussalli,1977-01-22,F
2869,685,Dannye,Lomasna,1988-06-04,F
2870,659,Kelcy,Pearcy,1985-01-15,F
2871,429,Andromache,Guilloton,1977-11-02,M
2872,450,Gauthier,Dunstall,1988-03-05,M
2873,41,Gabie,Tulloch,1993-01-14,F
2874,188,Maurice,Sille,1972-11-23,F
2875,497,Jenica,Agneau,1978-10-05,F
2876,520,Dru,Tyzack,1984-06-26,M
2877,211,Jannel,Glackin,1977-11-01,F
2878,915,Wyn,Shannon,1999-03-04,F
2879,977,Jeanelle,Webber,1982-10-04,F
2880,564,Gerrie,Morten,1972-04-10,M
2881,839,Lindsay,Ridges,1975-06-04,F
2882,107,Bekki,Swaile,1985-05-03,F
2883,816,Sindee,Skittrall,1995-01-20,F
2884,411,Eilis,Drysdall,1985-03-09,F
2885,193,Tiphany,Blackater,1982-05-23,M
2886,436,Lazarus,Martinek,1993-05-13,M
2887,978,Federico,Torrejon,1973-06-02,F
2888,743,Bailey,Crosio,1981-08-01,F
2889,789,Guenna,Jirousek,1982-02-16,F
2890,299,Gare,Shervil,1997-12-19,F
2891,522,Kaitlynn,Retchless,1971-04-12,M
2892,700,Mathilda,Klainer,1996-07-25,Other
2893,864,Henry,Oakshott,1991-08-25,M
2894,185,Nowell,Malkinson,1976-09-26,F
2895,609,Aloin,Simek,1990-07-06,F
2896,310,Giuditta,Finlayson,1983-03-26,F
2897,723,Adiana,Van der Hoven,1988-02-25,F
2898,985,Leola,Roberto,1985-11-27,F
2899,169,Codie,Alsina,1973-03-15,F
2900,778,Conney,Truce,1987-03-18,M
2901,51,Alley,Tuplin,1987-06-12,M
2902,764,Bartie,Constant,1976-06-19,M
2903,348,Ivor,Pattlel,1989-01-15,M
2904,725,Cindra,Dacke,1990-09-11,F
2905,412,Stearn,Stanhope,1998-09-30,M
2906,689,Susann,Fawcus,1971-08-16,F
2907,259,Ced,Lippett,1986-12-11,M
2908,826,Charmian,Maffia,1991-10-10,M
2909,487,Elka,Aidler,1986-04-25,F
2910,442,Donaugh,Alvares,1987-11-05,M
2911,49,Ethelda,Wilkowski,1976-04-20,F
2912,819,Gavin,Ainger,1983-04-15,F
2913,149,Marlane,Goshawk,1990-09-14,F
2914,653,Terra,Barrick,1987-07-15,F
2915,438,Weston,Caspell,1991-11-17,M
2916,171,Revkah,Bodleigh,1977-09-14,F
2917,892,Phoebe,Wiburn,1978-08-17,F
2918,540,Way,Dikles,1991-03-11,F
2919,981,Gertrudis,Gatchell,1997-12-14,F
2920,843,Stavros,Cubberley,1987-12-17,M
2921,35,Erminia,Rolfo,1977-10-30,F
2922,945,Maighdiln,Keepe,1979-06-13,F
2923,259,Jedediah,Balham,1985-10-19,M
2924,149,Nealson,Scohier,1973-02-12,F
2925,322,Mayor,Badwick,1980-01-08,M
2926,236,Willy,Branche,1972-06-25,F
2927,743,Ellery,Hadgraft,1972-07-30,F
2928,772,Kerianne,Pettisall,1971-11-08,F
2929,262,Elonore,Hellyer,1988-01-06,F
2930,159,Lizette,Nourse,1984-08-07,F
2931,841,Jennica,Bartoszewski,1979-08-11,M
2932,878,Vivie,Stimson,1996-03-25,F
2933,288,Kerrie,Fitzgerald,1999-12-15,M
2934,1,Josiah,Purver,1987-09-08,M
2935,570,Waylin,Solano,1980-09-13,M
2936,60,Patrizius,Camfield,1971-08-30,M
2937,862,Timmi,Knowlson,1996-05-08,M
2938,797,Flo,Biggam,1997-08-23,M
2939,644,Georgianna,Alvarez,2000-06-28,M
2940,109,Vi,Hibbart,1997-11-23,F
2941,742,Si,Tupie,1997-10-27,M
2942,410,Graehme,Gilders,1982-07-18,M
2943,304,Elfrida,O'Dreain,1992-05-17,M
2944,140,Granger,Izkovitch,1971-01-24,F
2945,973,Chandal,Broke,1994-05-16,M
2946,620,Bruce,Paulus,1977-04-10,F
2947,278,Angelika,Losselyong,1974-04-14,F
2948,291,Milton,Sprules,1972-12-07,M
2949,893,Peri,Macoun,1986-05-29,F
2950,578,Patrica,McEnteggart,1985-07-25,M
2951,351,Keane,Easterby,1974-10-30,M
2952,870,Elvyn,Mosedall,1995-11-18,M
2953,588,Noella,Close,1985-12-29,F
2954,543,Frederic,Bayless,1985-04-04,M
2955,977,Erhart,Lofty,1995-02-25,M
2956,148,Elayne,Bathersby,1975-04-03,F
2957,567,Jaynell,Polland,1993-05-19,F
2958,368,Myrtice,Tann,1988-06-11,F
2959,610,Rochell,Scandroot,1988-10-26,F
2960,13,Wilow,Rivilis,1992-04-24,F
2961,858,Moises,Scorrer,1979-03-25,F
2962,649,Beryle,Motherwell,1982-04-01,M
2963,42,Biddie,Titcombe,1990-06-10,M
2964,670,Gerianna,McPhelimy,1972-01-22,F
2965,610,Kiri,Kimberly,1977-06-24,M
2966,418,Claudian,Eveling,1983-05-07,M
2967,43,Gaby,Welband,2000-09-25,F
2968,294,Danice,MacKintosh,1994-12-29,F
2969,46,Louis,Northin,1996-05-28,F
2970,82,Avery,Challiss,1975-01-09,F
2971,700,Faunie,Worthing,1982-10-12,M
2972,832,Nikolai,Wittey,1983-01-06,M
2973,490,Melosa,Cuseck,1984-01-06,F
2974,753,Ardisj,Ivanets,1987-06-05,M
2975,165,Alexandr,Alywen,2000-09-10,M
2976,104,Ingra,Breeds,1999-09-19,M
2977,924,Flossie,Kopke,1972-06-09,M
2978,61,Kellie,Matthius,1983-08-28,F
2979,535,Sheryl,Kane,1974-08-11,M
2980,830,Marti,Pridie,1984-10-08,M
2981,31,Storm,Ferneley,1979-11-26,M
2982,906,Dasi,Brigden,1978-08-27,M
2983,182,Willabella,Madden,1976-07-03,M
2984,533,Alla,Kentwell,1975-10-12,F
2985,88,Cordy,Tollet,1972-03-11,Other
2986,879,Ker,Cazalet,1979-01-21,F
2987,110,Jdavie,Paprotny,1995-12-13,F
2988,941,Rubie,Osler,1999-04-17,F
2989,673,Sutton,Kleinpeltz,1976-02-25,M
2990,818,Casi,Connow,1980-11-21,F
2991,672,Dannie,Arber,1989-09-24,F
2992,973,Aldric,Payler,1971-12-17,F
2993,622,Aurelie,Joontjes,1992-09-05,F
2994,17,Caleb,Menichi,1975-08-19,M
2995,682,Jaquenetta,Browning,1998-09-14,F
2996,532,Martica,Howsan,1992-03-03,M
2997,147,Berni,Lyall,1977-03-05,M
2998,322,Merrel,McGettigan,1997-04-19,M
2999,416,Caritta,Armitt,1981-03-04,M
3000,6,Jeromy,Levett,1992-05-09,M
3001,793,Carolee,Lamberteschi,1993-06-19,F
3002,898,Hurley,MacAvaddy,1973-08-11,M
3003,295,Leona,Lowde,1974-03-25,M
3004,695,Ambrosio,Beagley,1989-10-14,M
3005,32,Ephrem,Du Pre,1984-06-25,M
3006,836,Merralee,Crankshaw,1975-07-21,M
3007,74,Becca,Garett,1990-04-16,M
3008,717,Juliann,Meriel,1997-08-20,M
3009,714,Desiree,Joll,1971-04-03,F
3010,388,Guthry,Winkworth,1999-12-01,M
3011,134,Sunny,Biggins,1975-02-19,M
3012,200,Urson,Skippon,1995-12-27,F
3013,87,Ava,Jeffray,1988-11-30,M
3014,790,Cathryn,Lardge,1983-08-27,F
3015,97,Germaine,Fearnside,1983-01-16,F
3016,137,Amye,Yakunin,1972-02-04,F
3017,241,Tansy,Clulee,1984-11-12,F
3018,494,Ediva,Gorgl,1992-03-30,F
3019,128,Dominica,Paramor,1993-05-13,F
3020,946,Tawsha,Crooke,1972-05-13,F
3021,328,Elga,Van den Velden,1985-01-21,M
3022,698,Dennis,Sunock,1997-10-06,M
3023,986,Terrie,Pleager,1993-08-30,M
3024,466,Aurora,Capron,1971-04-30,F
3025,707,Hobie,Wurst,1976-08-22,F
3026,440,Ruthie,Siney,1985-12-18,F
3027,602,Rossy,Ellit,1995-10-15,M
3028,543,Joana,Rickasse,1987-02-01,F
3029,335,Page,Schruur,1984-04-08,M
3030,851,Estevan,Dollman,1978-04-12,F
3031,265,Cindy,Totaro,1985-08-15,F
3032,896,Pepita,Easbie,1971-12-30,F
3033,763,Herbert,Tinto,1999-01-10,F
3034,173,Eula,Emmet,2000-08-20,F
3035,727,Floris,Adshed,1978-11-26,M
3036,267,Jarrid,Calton,1986-06-10,M
3037,52,Renato,Celle,1971-08-07,M
3038,804,Kyrstin,Arter,1997-01-27,M
3039,964,Maximilian,Reeds,1982-11-10,M
3040,397,Zabrina,Romayn,1992-05-09,M
3041,644,Brana,Coorington,1977-01-23,F
3042,861,Baxie,Chorlton,1996-06-02,M
3043,436,Terese,Martinets,1983-10-25,F
3044,182,Debor,Galea,1994-12-15,M
3045,789,Lazare,Poletto,1988-03-23,F
3046,119,Milli,Khristoforov,1990-12-12,M
3047,927,Melli,Bagger,1971-12-12,M
3048,208,Charyl,Maroney,1976-07-13,M
3049,373,Dede,Coughan,1979-02-23,F
3050,319,Aggie,Cohane,1997-02-01,F
3051,752,Mylo,Sincock,1991-09-29,F
3052,169,Dewitt,Schoffler,1987-03-27,M
3053,945,Teddie,Lornsen,1990-12-02,M
3054,633,Colan,Yu,1989-06-25,M
3055,41,Helene,Leworthy,2000-02-29,F
3056,839,Jeromy,Bartomieu,1986-04-11,F
3057,35,Sissy,De Francisci,1977-08-18,M
3058,986,Danell,Pressland,1994-09-07,M
3059,945,Tobe,Poker,1987-05-17,F
3060,239,Emlyn,Hulett,1981-03-27,F
3061,112,Violetta,Woolford,1991-01-22,M
3062,494,Wendye,Tumility,1992-04-14,M
3063,817,Frederich,Trewhela,1985-05-30,F
3064,810,Mendie,Spofford,1974-07-07,F
3065,973,Angelita,Dorbon,1989-11-27,F
3066,814,Auroora,Benoix,1989-08-09,F
3067,289,Verene,Vettore,1978-10-14,M
3068,693,Frieda,Scamadine,1978-12-13,F
3069,363,Stormie,Pillman,1993-02-18,F
3070,915,Teresita,Keane,1976-12-06,M
3071,872,Tammy,Kleinhandler,1986-05-07,F
3072,96,Ferdinande,Lean,1976-08-16,M
3073,61,Amandy,Androletti,1993-05-06,F
3074,981,Dore,Filippone,1985-04-29,M
3075,904,Natal,Shergold,1973-05-08,F
3076,712,Elliot,Snookes,1986-03-03,M
3077,294,Serge,Truman,1980-11-22,Other
3078,14,Sigvard,Hansana,1975-03-26,M
3079,728,Cher,Faux,1974-10-31,F
3080,365,Doria,Markson,1996-09-17,M
3081,643,Emmalyn,Buyers,1985-10-08,M
3082,944,Pail,McGrah,1995-02-21,M
3083,980,Evangelin,Tregear,1986-09-02,M
